2.521999999999999936e-02
7.259999999999999960e-03
1.837000000000000091e-02
5.429999999999999931e-03
3.089999999999999865e-03
2.710000000000000169e-03
1.054000000000000076e-02
6.669999999999999714e-03
1.740000000000000010e-03
2.099999999999999870e-03
4.859999999999999737e-03
1.690000000000000096e-03
1.539999999999999919e-03
1.229999999999999974e-03
1.479999999999999979e-03
7.900000000000000121e-04
1.069999999999999988e-03
1.690000000000000096e-03
1.129999999999999928e-03
8.499999999999999526e-04
6.199999999999999999e-04
8.599999999999999789e-04
8.400000000000000348e-04
1.030000000000000100e-03
6.499999999999999702e-04
9.799999999999999684e-04
6.899999999999999667e-04
7.600000000000000418e-04
5.400000000000000069e-04
4.400000000000000157e-04
3.699999999999999947e-04
8.199999999999999824e-04
