3.039080858230590820e+00,3.125366449356079102e+00,8.765061378479003906e+00,3.131446838378906250e+00,3.199806690216064453e+00,9.074655532836914062e+00
-1.157891988754272461e+00,4.456080913543701172e+00,1.102880668640136719e+01,-1.217078566551208496e+00,4.430556774139404297e+00,1.117874336242675781e+01
-1.217832326889038086e+00,1.029455661773681641e+00,5.172294139862060547e+00,-1.225625872611999512e+00,1.075750231742858887e+00,5.236028671264648438e+00
-9.732947349548339844e-01,3.626429080963134766e+00,7.731769084930419922e+00,-9.856836199760437012e-01,3.642696380615234375e+00,7.588586330413818359e+00
2.012653827667236328e+00,-1.625619292259216309e+00,6.069848537445068359e+00,1.969569087028503418e+00,-1.598729610443115234e+00,6.137113094329833984e+00
9.254320859909057617e-01,-7.399433851242065430e-01,5.310610294342041016e+00,8.718195557594299316e-01,-7.192472219467163086e-01,5.254871845245361328e+00
-3.971085250377655029e-01,5.344517230987548828e-01,2.787201642990112305e+00,-4.010280072689056396e-01,5.614494085311889648e-01,2.917956113815307617e+00
6.759092211723327637e-02,-1.100296616554260254e+00,3.006926774978637695e+00,5.351478978991508484e-02,-1.070638537406921387e+00,3.018013238906860352e+00
-3.960153162479400635e-01,-3.111876487731933594e+00,1.163256740570068359e+01,-4.759867787361145020e-01,-3.398060560226440430e+00,1.219399833679199219e+01
-5.379110574722290039e-02,-1.600124359130859375e+00,4.313599109649658203e+00,-7.870848476886749268e-02,-1.566324830055236816e+00,4.175151824951171875e+00
1.643441319465637207e+00,-4.196985244750976562e+00,9.142190933227539062e+00,1.673553705215454102e+00,-4.242004394531250000e+00,9.386129379272460938e+00
-9.271411895751953125e-01,1.532679796218872070e+00,6.142323017120361328e+00,-9.596833586692810059e-01,1.550994992256164551e+00,6.249276638031005859e+00
-7.105996608734130859e-01,-3.819559335708618164e+00,1.052036666870117188e+01,-7.663423418998718262e-01,-3.932498216629028320e+00,1.067769050598144531e+01
1.230027079582214355e-01,-9.496370553970336914e-01,3.012015342712402344e+00,5.575406551361083984e-02,-9.682310819625854492e-01,2.947326660156250000e+00
-6.725016832351684570e-01,1.088286876678466797e+00,3.177557229995727539e+00,-5.447267889976501465e-01,1.133067965507507324e+00,2.880645990371704102e+00
7.590967416763305664e-01,-1.655850559473037720e-01,3.699771404266357422e+00,6.474552750587463379e-01,-1.889913678169250488e-01,3.836799144744873047e+00
4.280233383178710938e-02,-1.068621039390563965e+00,2.922911405563354492e+00,2.013547718524932861e-02,-1.047917366027832031e+00,2.803540468215942383e+00
2.387363016605377197e-01,2.315064668655395508e+00,1.042513656616210938e+01,2.121987938880920410e-01,2.296281337738037109e+00,1.039706230163574219e+01
2.606544971466064453e+00,3.836432456970214844e+00,1.042201519012451172e+01,2.646807909011840820e+00,3.762001991271972656e+00,1.050567531585693359e+01
2.916487455368041992e+00,3.057438135147094727e+00,1.057010841369628906e+01,2.910537242889404297e+00,3.094691276550292969e+00,1.060935592651367188e+01
6.500947475433349609e-02,-4.590694427490234375e+00,9.426934242248535156e+00,4.129729419946670532e-02,-4.749889373779296875e+00,9.449503898620605469e+00
-1.863169968128204346e-01,1.527046203613281250e+00,4.270927906036376953e+00,-1.791603714227676392e-01,1.517265915870666504e+00,4.035041809082031250e+00
-5.453354120254516602e-01,1.847203254699707031e+00,9.897213935852050781e+00,-5.435452461242675781e-01,1.822980880737304688e+00,9.658180236816406250e+00
9.614548087120056152e-02,-1.453930616378784180e+00,9.923692703247070312e+00,9.429363906383514404e-02,-1.455289244651794434e+00,9.882976531982421875e+00
-1.506258964538574219e+00,5.629019737243652344e-01,5.506466388702392578e+00,-1.538516283035278320e+00,5.718112587928771973e-01,5.699515819549560547e+00
1.202241778373718262e+00,2.068151235580444336e+00,1.091397285461425781e+01,1.082093715667724609e+00,2.016234874725341797e+00,1.103266620635986328e+01
-9.323047399520874023e-01,-2.523193120956420898e+00,6.976081848144531250e+00,-9.475536942481994629e-01,-2.528697729110717773e+00,7.017313003540039062e+00
-4.895915687084197998e-01,-4.587207734584808350e-02,3.163800239562988281e+00,-8.214234560728073120e-02,2.415125370025634766e-01,2.770206689834594727e+00
-1.829418897628784180e+00,-1.930894136428833008e+00,7.611806869506835938e+00,-1.798808097839355469e+00,-1.896656394004821777e+00,7.615369319915771484e+00
-3.212777376174926758e+00,-5.737435817718505859e-01,9.143449783325195312e+00,-3.151025056838989258e+00,-5.205367207527160645e-01,8.848411560058593750e+00
-1.231073379516601562e+00,-6.251766681671142578e-01,6.156186580657958984e+00,-1.235075473785400391e+00,-5.908451080322265625e-01,6.175509452819824219e+00
-1.750077486038208008e+00,-7.990264892578125000e-01,1.015688800811767578e+01,-1.776736378669738770e+00,-7.740433216094970703e-01,1.006588554382324219e+01
1.139140129089355469e+00,-2.594835758209228516e+00,8.047504425048828125e+00,1.134441852569580078e+00,-2.567269325256347656e+00,8.013929367065429688e+00
-1.706988692283630371e+00,-3.510141134262084961e+00,1.065364551544189453e+01,-1.686387181282043457e+00,-3.489505767822265625e+00,1.064840030670166016e+01
-1.024918854236602783e-01,1.075055450201034546e-01,4.241422176361083984e+00,-1.810125410556793213e-01,1.212821081280708313e-01,4.144618988037109375e+00
-2.047918140888214111e-01,-1.620476603507995605e+00,3.919200420379638672e+00,-1.861326247453689575e-01,-1.515450596809387207e+00,3.806976795196533203e+00
-1.131181955337524414e+00,-7.695510983467102051e-01,5.199640274047851562e+00,-1.130864500999450684e+00,-7.838602662086486816e-01,5.184579849243164062e+00
1.415444135665893555e+00,-2.227615594863891602e+00,7.941575050354003906e+00,1.481509208679199219e+00,-2.327510118484497070e+00,8.111137390136718750e+00
-9.372014999389648438e-01,-9.996491670608520508e-01,3.850772380828857422e+00,-9.955203533172607422e-01,-1.002523660659790039e+00,3.997859954833984375e+00
2.251406669616699219e+00,2.433776140213012695e+00,7.109512805938720703e+00,2.238738059997558594e+00,2.481750249862670898e+00,7.171545982360839844e+00
1.647151589393615723e+00,7.066047191619873047e-01,6.010282516479492188e+00,1.689398407936096191e+00,7.108224034309387207e-01,6.238876819610595703e+00
6.486320495605468750e-01,-5.553796291351318359e-01,5.444873809814453125e+00,6.541432142257690430e-01,-5.491896271705627441e-01,5.292654991149902344e+00
8.001425266265869141e-01,1.637843489646911621e+00,6.259458541870117188e+00,8.128133416175842285e-01,1.607633352279663086e+00,6.275654315948486328e+00
1.939764261245727539e+00,3.829427719116210938e+00,8.332467079162597656e+00,1.985585570335388184e+00,3.874748229980468750e+00,8.677083969116210938e+00
-5.332882404327392578e-01,2.083292722702026367e+00,8.782946586608886719e+00,-5.714895129203796387e-01,2.143408536911010742e+00,8.830179214477539062e+00
2.630032300949096680e+00,-8.440845012664794922e-01,1.168490409851074219e+01,2.601487636566162109e+00,-8.664727807044982910e-01,1.205957031250000000e+01
-6.631723642349243164e-01,-1.925591230392456055e+00,9.786492347717285156e+00,-6.576123237609863281e-01,-1.911847710609436035e+00,9.806675910949707031e+00
-1.021523952484130859e+00,-2.959488391876220703e+00,1.042350673675537109e+01,-1.026502490043640137e+00,-2.893988847732543945e+00,1.022285938262939453e+01
7.132246494293212891e-01,-7.300048470497131348e-01,3.409843921661376953e+00,6.428955793380737305e-01,-7.127954959869384766e-01,3.522989749908447266e+00
2.132386684417724609e+00,3.312618732452392578e+00,1.054177761077880859e+01,2.112273216247558594e+00,3.305950164794921875e+00,1.054076957702636719e+01
-4.260356128215789795e-01,-3.993087410926818848e-01,4.372247219085693359e+00,5.893945693969726562e-02,1.312526017427444458e-01,2.866488218307495117e+00
-1.371509075164794922e+00,-7.422001361846923828e-01,5.956072330474853516e+00,-1.375968813896179199e+00,-7.073621153831481934e-01,5.925275325775146484e+00
1.590891361236572266e+00,-1.489420175552368164e+00,1.106717014312744141e+01,1.582595705986022949e+00,-1.495525002479553223e+00,1.123296070098876953e+01
5.592920184135437012e-01,-4.694820940494537354e-02,4.695816516876220703e+00,5.377185940742492676e-01,-4.903429374098777771e-02,4.609913825988769531e+00
-7.222704887390136719e-01,-2.773731946945190430e-01,3.188345193862915039e+00,-6.438987255096435547e-01,-2.447589933872222900e-01,3.185560703277587891e+00
-6.263952255249023438e-01,6.904642581939697266e-01,3.118552684783935547e+00,-6.322371363639831543e-01,6.459791064262390137e-01,3.002973556518554688e+00
-1.447749137878417969e+00,4.040874958038330078e+00,1.137402629852294922e+01,-1.573291301727294922e+00,4.068431854248046875e+00,1.159202384948730469e+01
8.791477680206298828e-01,5.668536663055419922e+00,1.178948879241943359e+01,9.481155872344970703e-01,6.357340812683105469e+00,1.192149734497070312e+01
-9.532210230827331543e-02,-9.769097566604614258e-01,5.372241020202636719e+00,-9.548467397689819336e-02,-1.015628337860107422e+00,5.405736446380615234e+00
1.952109575271606445e+00,-1.381934881210327148e+00,1.009473419189453125e+01,1.982475280761718750e+00,-1.399996876716613770e+00,1.023696613311767578e+01
5.130380392074584961e-01,-9.511493444442749023e-01,2.932536602020263672e+00,5.726895332336425781e-01,-8.029959201812744141e-01,2.974477291107177734e+00
-1.728801846504211426e+00,2.179372549057006836e+00,7.507140159606933594e+00,-1.700644135475158691e+00,2.093184947967529297e+00,7.415302276611328125e+00
1.382600665092468262e+00,-1.789998292922973633e+00,4.973886013031005859e+00,1.368468403816223145e+00,-1.710965752601623535e+00,4.817806243896484375e+00
-1.415231108665466309e+00,1.096339225769042969e+00,9.614526748657226562e+00,-1.414109468460083008e+00,1.084820866584777832e+00,9.624788284301757812e+00
3.471389412879943848e-02,1.077323198318481445e+00,4.172148227691650391e+00,-2.612120006233453751e-03,1.070429325103759766e+00,4.166046142578125000e+00
1.733676433563232422e+00,-2.578099966049194336e-01,5.794459819793701172e+00,1.708973407745361328e+00,-3.337701857089996338e-01,5.887153148651123047e+00
-1.321794033050537109e+00,1.631345272064208984e+00,5.456601619720458984e+00,-1.291011214256286621e+00,1.620007514953613281e+00,5.415291309356689453e+00
6.382846832275390625e-01,-5.168948173522949219e-01,3.275483131408691406e+00,6.723945736885070801e-01,-5.290150642395019531e-01,3.243833541870117188e+00
-1.163810789585113525e-01,-5.473926067352294922e-01,9.380828857421875000e+00,-1.068734601140022278e-01,-5.286999940872192383e-01,9.278323173522949219e+00
7.679359912872314453e-01,-1.427532732486724854e-02,6.282303333282470703e+00,7.628222107887268066e-01,-4.346733540296554565e-02,6.235959053039550781e+00
1.482392549514770508e+00,2.632244110107421875e+00,1.091333484649658203e+01,1.407681465148925781e+00,2.589630603790283203e+00,1.072513961791992188e+01
-2.687464654445648193e-01,5.170192122459411621e-01,2.625255584716796875e+00,-8.840857446193695068e-02,5.032131075859069824e-01,2.383742094039916992e+00
-1.515156388282775879e+00,-4.481781005859375000e+00,1.032019615173339844e+01,-1.619531750679016113e+00,-4.661023616790771484e+00,1.054056262969970703e+01
9.000536799430847168e-02,-1.438334703445434570e+00,4.366695880889892578e+00,4.547394067049026489e-02,-1.407744288444519043e+00,4.362739086151123047e+00
-1.042256355285644531e+00,-5.060559511184692383e-01,3.989150524139404297e+00,-9.869117140769958496e-01,-5.378453135490417480e-01,4.350500106811523438e+00
-1.698467135429382324e-02,2.554361343383789062e+00,5.552279949188232422e+00,2.692771609872579575e-03,2.541538238525390625e+00,5.507247924804687500e+00
-1.190438389778137207e+00,-1.928183555603027344e+00,4.519226551055908203e+00,-1.130194187164306641e+00,-1.881222248077392578e+00,4.478106975555419922e+00
-7.063324451446533203e-01,4.985119342803955078e+00,1.057434368133544922e+01,-7.120482325553894043e-01,5.091752052307128906e+00,1.091453075408935547e+01
3.122822761535644531e+00,-3.234156608581542969e+00,1.090088462829589844e+01,3.110913991928100586e+00,-3.340738534927368164e+00,1.090307235717773438e+01
4.450677931308746338e-01,-8.793075084686279297e-01,8.273894309997558594e+00,4.460109770298004150e-01,-8.755123019218444824e-01,8.309062957763671875e+00
-3.126829624176025391e+00,-4.830066204071044922e+00,1.052310180664062500e+01,-3.420384645462036133e+00,-5.194738388061523438e+00,1.106809806823730469e+01
-2.064522206783294678e-01,-1.377536058425903320e+00,3.625681400299072266e+00,-1.581175774335861206e-01,-1.405062317848205566e+00,3.887947082519531250e+00
-3.945051133632659912e-01,-7.433893084526062012e-01,2.690515518188476562e+00,-4.262898266315460205e-01,-7.494701743125915527e-01,2.693958759307861328e+00
