2.920155525207519531e+00,3.047300100326538086e+00
1.269304454326629639e-01,1.239999979734420776e-01
1.580429375171661377e-01,2.076999992132186890e-01
1.324483752250671387e+00,1.308200001716613770e+00
1.541432738304138184e+00,1.519000053405761719e+00
2.829784631729125977e+00,2.851999998092651367e+00
1.876982569694519043e+00,1.860000014305114746e+00
1.611554861068725586e+00,1.590299963951110840e+00
2.211802959442138672e+00,2.194799900054931641e+00
5.586602091789245605e-01,5.796999931335449219e-01
1.912998914718627930e+00,1.897199988365173340e+00
4.520895183086395264e-01,4.650000035762786865e-01
1.067918896675109863e+00,1.057100057601928711e+00
1.119974136352539062e+00,1.091199994087219238e+00
4.908885061740875244e-01,4.990999996662139893e-01
1.169695258140563965e+00,1.131500005722045898e+00
2.648024559020996094e+00,2.665999889373779297e+00
1.930606007575988770e+00,1.912700057029724121e+00
3.332649171352386475e-01,3.781999945640563965e-01
1.809527993202209473e+00,1.791800022125244141e+00
2.574479341506958008e+00,2.579200029373168945e+00
1.280106544494628906e+00,1.261700034141540527e+00
6.300467252731323242e-01,6.417000293731689453e-01
1.558651447296142578e+00,1.531399965286254883e+00
1.817308366298675537e-01,2.417999953031539917e-01
8.068386912345886230e-01,8.090999722480773926e-01
2.880102396011352539e+00,2.917099952697753906e+00
2.018877744674682617e+00,2.008800029754638672e+00
1.711748600006103516e+00,1.689499974250793457e+00
1.729922294616699219e+00,1.708099961280822754e+00
5.138538479804992676e-01,5.270000100135803223e-01
2.607766628265380859e+00,2.619499921798706055e+00
1.510553359985351562e-01,1.952999979257583618e-01
1.423077464103698730e+00,1.416700005531311035e+00
9.903029203414916992e-01,9.826999902725219727e-01
9.808951616287231445e-01,9.671999812126159668e-01
1.671721696853637695e+00,1.649199962615966797e+00
1.461935281753540039e+00,1.444599986076354980e+00
2.738763809204101562e+00,2.759000062942504883e+00
2.292939186096191406e+00,2.300199985504150391e+00
1.192245781421661377e-01,7.750000059604644775e-02
2.877833366394042969e+00,2.910900115966796875e+00
1.392829775810241699e+00,1.388800024986267090e+00
2.445926904678344727e+00,2.442800045013427734e+00
2.811613798141479492e+00,2.830300092697143555e+00
1.144115090370178223e+00,1.106699943542480469e+00
1.315761208534240723e-01,1.425999999046325684e-01
1.687642455101013184e+00,1.664700031280517578e+00
2.171509981155395508e+00,2.182399988174438477e+00
1.933547973632812500e+00,1.915799975395202637e+00
1.613830089569091797e+00,1.596500039100646973e+00
1.235643625259399414e-01,1.084999963641166687e-01
2.433362722396850586e+00,2.427299976348876953e+00
2.462708711624145508e+00,2.470700025558471680e+00
1.348734855651855469e+00,1.339200019836425781e+00
2.305098056793212891e+00,2.312599897384643555e+00
1.883710324764251709e-01,2.511000037193298340e-01
2.815322399139404297e+00,2.833400011062622070e+00
2.452574491500854492e+00,2.452100038528442383e+00
1.209490537643432617e+00,1.199699997901916504e+00
5.399471521377563477e-01,5.611000061035156250e-01
1.989279747009277344e+00,1.980900049209594727e+00
2.920949697494506836e+00,3.078299999237060547e+00
2.604721486568450928e-01,3.224000036716461182e-01
2.690308332443237305e+00,2.718699932098388672e+00
2.222723007202148438e+00,2.204099893569946289e+00
2.007515430450439453e+00,1.996399998664855957e+00
1.517790317535400391e+00,1.500399947166442871e+00
2.907801866531372070e+00,2.982199907302856445e+00
8.982747197151184082e-01,8.927999734878540039e-01
1.303731083869934082e+00,1.289600014686584473e+00
2.905778646469116211e+00,2.979099988937377930e+00
9.911760091781616211e-01,9.858000278472900391e-01
1.923688650131225586e-01,2.572999894618988037e-01
2.858299732208251953e+00,2.886100053787231445e+00
1.215904593467712402e+00,1.208999991416931152e+00
9.255018234252929688e-01,9.207000136375427246e-01
1.038978934288024902e+00,1.032299995422363281e+00
2.392333269119262695e+00,2.383899927139282227e+00
2.322338581085205078e+00,2.321899890899658203e+00
1.166228532791137695e+00,1.125300049781799316e+00
1.652571558952331543e+00,1.627500057220458984e+00
2.898741483688354492e+00,2.948100090026855469e+00
2.689194679260253906e+00,2.712500095367431641e+00
1.562015414237976074e-01,2.046000063419342041e-01
2.916429042816162109e+00,3.013200044631958008e+00
1.589778900146484375e+00,1.565500020980834961e+00
3.961433172225952148e-01,4.185000061988830566e-01
1.936244130134582520e+00,1.918900012969970703e+00
2.175669968128204346e-01,2.851999998092651367e-01
2.648741960525512695e+00,2.675299882888793945e+00
1.969607591629028320e+00,1.956099987030029297e+00
5.170060396194458008e-01,5.300999879837036133e-01
1.628573060035705566e+00,1.611999988555908203e+00
5.248944759368896484e-01,5.363000035285949707e-01
1.866868138313293457e+00,1.847599983215332031e+00
2.362478017807006836e+00,2.359100103378295898e+00
1.172606647014617920e-01,5.270000174641609192e-02
2.437602281570434570e+00,2.433500051498413086e+00
2.317846775054931641e+00,2.315700054168701172e+00
2.049944162368774414e+00,2.058399915695190430e+00
