1.501000000000000077e-02
7.669999999999999735e-03
6.899999999999999883e-03
3.500000000000000073e-03
4.069999999999999833e-03
4.239999999999999845e-03
3.729999999999999809e-03
5.369999999999999774e-03
1.459999999999999926e-03
1.500000000000000031e-03
1.580000000000000024e-03
1.240000000000000000e-03
1.830000000000000029e-03
3.380000000000000192e-03
1.889999999999999970e-03
1.010000000000000047e-03
1.500000000000000031e-03
1.209999999999999921e-03
1.030000000000000100e-03
1.219999999999999947e-03
1.660000000000000017e-03
2.769999999999999893e-03
2.050000000000000173e-03
1.250000000000000026e-03
1.209999999999999921e-03
1.379999999999999933e-03
